,amplicon_name,gene_id,analysis_type_id,primer_set_id,exon,amplicon_id
3832,A_TPP1-0451,588,1,0,451,2847
3833,A_TPP1 A_NGS-0451______,588,0,0,,2841
3834,A_TPP1 A_NGS-0748______,588,0,0,,2842
3835,A_TPP1 A_NGS-1014______,588,0,0,,2843
3836,A_TPP1 A_NGS-1360______,588,0,0,,2844
3837,A_TPP1 A_NGS-2926______,588,0,0,,2845
3838,A_TPP1 A_NGS-2961______,588,0,0,,2846
3839,A_TRAPPC9 A_NGS-1861______,589,0,0,,2848
3840,B_TRAPPC9 B_NGS-1861______,589,0,1,,4649
3841,A_TRDN-03,590,1,0,3,2855
3842,A_TRDN-05,590,1,0,5,2856
3843,A_TRDN-32,590,1,0,32,2857
3844,A_TRDN-34,590,1,0,34,2858
3845,A_TRDN-37,590,1,0,37,2859
3846,A_TRDN-39,590,1,0,39,2860
3847,A_TRDN-40,590,1,0,40,2861
3848,A_TRDN A_NGS-1203______,590,0,0,,2849
3849,A_TRDN A_NGS-1204______,590,0,0,,2850
3850,A_TRDN A_NGS-1373______,590,0,0,,2851
3851,A_TRDN A_NGS-1374______,590,0,0,,2852
3852,A_TRDN A_NGS-1439______,590,0,0,,2853
3853,A_TRDN A_NGS-2627______,590,0,0,,2854
3854,B_TRDN-03,590,1,1,3,4654
3855,B_TRDN-05,590,1,1,5,4655
3856,B_TRDN-32,590,1,1,32,4656
3857,B_TRDN-34,590,1,1,34,4657
3858,B_TRDN-37,590,1,1,37,4658
3859,B_TRDN-39,590,1,1,39,4659
3860,B_TRDN-40,590,1,1,40,4660
3861,B_TRDN B_NGS-1373______,590,0,1,,4650
3862,B_TRDN B_NGS-1374______,590,0,1,,4651
3863,B_TRDN B_NGS-1439______,590,0,1,,4652
3864,B_TRDN B_NGS-2627______,590,0,1,,4653
3865,A_TRIO A_NGS-1987______,591,0,0,,2862
3866,A_TRIO A_NGS-1988______,591,0,0,,2863
3867,B_TRIO B_NGS-1987______,591,0,1,,4661
3868,B_TRIO B_NGS-1988______,591,0,1,,4662
3869,A_TRIP12 A_NGS-2365______,592,0,0,,2864
3870,A_TRIP12 A_NGS-2580______,592,0,0,,2865
3871,A_TRIP12 A_NGS-2801______,592,0,0,,2866
3872,B_TRIP12 B_NGS-2365______,592,0,1,,4663
3873,B_TRIP12 B_NGS-2580______,592,0,1,,4664
3874,B_TRIP12 B_NGS-2801______,592,0,1,,4665
3875,A_TRMP1 A_NGS-0690______,593,0,0,,2867
3876,A_TRMU-01,594,1,0,1,2868
3877,A_TRMU-02,594,1,0,2,2869
3878,A_TRMU-03,594,1,0,3,2870
3879,A_TRMU-04,594,1,0,4,2871
3880,A_TRMU-05,594,1,0,5,2872
3881,A_TRMU-06&07,594,1,0,06&07,2873
3882,A_TRMU-08,594,1,0,8,2874
3883,A_TRMU-09,594,1,0,9,2875
3884,A_TRMU-10,594,1,0,10,2876
3885,A_TRMU-11,594,1,0,11,2877
3886,B_TRMU-01,594,1,1,1,4666
3887,B_TRMU-02,594,1,1,2,4667
3888,B_TRMU-04,594,1,1,4,4668
3889,B_TRMU-05,594,1,1,5,4669
3890,B_TRMU-06&07,594,1,1,06&07,4670
3891,B_TRMU-08,594,1,1,8,4671
3892,B_TRMU-09,594,1,1,9,4672
3893,B_TRMU-10,594,1,1,10,4673
3894,B_TRMU-11,594,1,1,11,4674
3895,A_TRPA1-01,595,1,0,1,2878
3896,A_TRPA1-02,595,1,0,2,2879
3897,A_TRPA1-03,595,1,0,3,2880
3898,A_TRPA1-04,595,1,0,4,2881
3899,A_TRPA1-07,595,1,0,7,2882
3900,A_TRPA1-08,595,1,0,8,2883
3901,A_TRPA1-09,595,1,0,9,2884
3902,A_TRPA1-11,595,1,0,11,2885
3903,A_TRPA1-12,595,1,0,12,2886
3904,A_TRPA1-13,595,1,0,13,2887
3905,A_TRPA1-15,595,1,0,15,2888
3906,A_TRPA1-16,595,1,0,16,2889
3907,A_TRPA1-17,595,1,0,17,2890
3908,A_TRPA1-18,595,1,0,18,2891
3909,A_TRPA1-19,595,1,0,19,2892
3910,A_TRPA1-20,595,1,0,20,2893
3911,A_TRPA1-21,595,1,0,21,2894
3912,A_TRPA1-22,595,1,0,22,2895
3913,A_TRPA1-24,595,1,0,24,2896
3914,A_TRPA1-27,595,1,0,27,2897
3915,B_TRPC6 B_NGS-2775______,597,0,1,,4675
3916,A_TRPM1 A_NGS-0244______,598,0,0,,2898
3917,A_TRPM1 A_NGS-0301______,598,0,0,,2899
3918,A_TRPM1 A_NGS-0302______,598,0,0,,2900
3919,A_TRPM1 A_NGS-0437______,598,0,0,,2902
3920,A_TRPM1 A_NGS-1319______,598,0,0,,2903
3921,A_TRPM1 A_NGS-1969______,598,0,0,,2904
3922,A_TRPM1 A_NGS-2353______,598,0,0,,2905
3923,A_TRPM1 A_NGS-2760______,598,0,0,,2906
3924,A_TRPM1 A_NGS-2762______,598,0,0,,2907
3925,A_TRPM4-1761,599,1,0,1761,2914
3926,A_TRPM4-1762,599,1,0,1762,2915
3927,A_TRPM4 A_NGS-0688______,599,0,0,,2908
3928,A_TRPM4 A_NGS-0850______,599,0,0,,2909
3929,A_TRPM4 A_NGS-1112______,599,0,0,,2910
3930,A_TRPM4 A_NGS-1258______,599,0,0,,2911
3931,A_TRPM4 A_NGS-2162______,599,0,0,,2912
3932,A_TRPM4 A_NGS-2870______,599,0,0,,2913
3933,B_TRPM4-1761,599,1,1,1761,4680
3934,B_TRPM4-1762,599,1,1,1762,4681
3935,B_TRPM4 B_NGS-0688______,599,0,1,,4676
3936,B_TRPM4 B_NGS-0850______,599,0,1,,4677
3937,B_TRPM4 B_NGS-2162______,599,0,1,,4678
3938,B_TRPM4 B_NGS-2870______,599,0,1,,4679
3939,A_TRPV4 A_NGS-2942______,600,0,0,,2916
3940,A_TRRAP A_NGS-1648______,601,0,0,,2917
3941,B_TRRAP B_NGS-1648______,601,0,1,,4682
3942,A_TSC1 A_NGS-1547______,602,0,0,,2918
3943,B_TSC1 B_NGS-1547______,602,0,1,,4683
3944,A_TSEN2 A_NGS-0912______,603,0,0,,2919
3945,A_TSEN2 A_NGS-1862______,603,0,0,,2920
3946,A_TSEN2 A_NGS-2025______,603,0,0,,2921
3947,A_TSEN2 A_NGS-2234______,603,0,0,,2922
3948,A_TSEN2 A_NGS-2732______,603,0,0,,2923
3949,B_TSEN2 B_NGS-2025______,603,0,1,,4684
3950,B_TSEN2 B_NGS-2234______,603,0,1,,4685
3951,A_TSEN54 A_NGS-0790______,604,0,0,,2924
3952,A_TSEN54 A_NGS-1710______,604,0,0,,2925
3953,A_TSEN54 A_NGS-2529______,604,0,0,,2926
3954,A_TSPAN12 A_NGS-0573______,605,0,0,,2927
3955,A_TSPAN12 A_NGS-0974______,605,0,0,,2928
3956,A_TSPO-rs6971,606,1,0,rs6971,2929
3957,B_TSPO-rs6971,606,1,1,rs6971,4686
3958,A_TTBK2 A_NGS-00092_____,607,0,0,,2930
3959,A_TTBK2 A_NGS-0395______,607,0,0,,2931
3960,A_TTBK2 A_NGS-0869______,607,0,0,,2932
3961,A_TTBK2 A_NGS-1003______,607,0,0,,2933
3962,A_TTBK2 A_NGS-1340______,607,0,0,,2934
3963,A_TTBK2 A_NGS-1622______,607,0,0,,2935
3964,A_TTBK2 A_NGS-1646______,607,0,0,,2936
3965,A_TTBK2 A_NGS-1690______,607,0,0,,2937
3966,A_TTBK2 A_NGS-2051______,607,0,0,,2938
3967,A_TTBK2 A_NGS-2402______,607,0,0,,2939
3968,A_TTBK2 A_NGS-2820______,607,0,0,,2940
3969,B_TTBK2 B_NGS-0395______,607,0,1,,4687
3970,A_TTC19 A_NGS-0462______,608,0,0,,2941
3971,A_TTC19 A_NGS-0753______,608,0,0,,2942
3972,A_TTC19 A_NGS-1005______,608,0,0,,2943
3973,A_TTC19 A_NGS-2120______,608,0,0,,2944
3974,A_TTC19 A_NGS-2853______,608,0,0,,2945
3975,A_TTC19 A_NGS-2854______,608,0,0,,2946
3976,A_TTC21B A_NGS-00024_____,609,0,0,,2947
3977,A_TTC21B A_NGS-00072_____,609,0,0,,2948
3978,A_TTC21B A_NGS-00078_____,609,0,0,,2949
3979,A_TTC21B A_NGS-00116_____,609,0,0,,2950
3980,A_TTC21B A_NGS-2552______,609,0,0,,2951
3981,A_TTC37 A_NGS-2135______,611,0,0,,2952
3982,A_TTC37 A_NGS-2136______,611,0,0,,2953
3983,A_TTC8 A_NGS-0418______,612,0,0,,2954
3984,A_TTC8 A_NGS-0650______,612,0,0,,2955
3985,A_TTC8 A_NGS-0982______,612,0,0,,2956
3986,A_TTN-113-119delv1,613,1,0,113-119delv1,3119
3987,A_TTN-113-119delv2,613,1,0,113-119delv2,3120
3988,A_TTN-113-119delv3,613,1,0,113-119delv3,3121
3989,A_TTN A_NGS-00008_____,613,0,0,,2957
3990,A_TTN A_NGS-00009_____,613,0,0,,2958
3991,A_TTN A_NGS-00010_____,613,0,0,,2959
3992,A_TTN A_NGS-00011_____,613,0,0,,2960
3993,A_TTN A_NGS-00012_____,613,0,0,,2961
3994,A_TTN A_NGS-00013_____,613,0,0,,2962
3995,A_TTN A_NGS-00014_____,613,0,0,,2963
3996,A_TTN A_NGS-00015_____,613,0,0,,2964
3997,A_TTN A_NGS-00016_____,613,0,0,,2965
3998,A_TTN A_NGS-00017_____,613,0,0,,2966
3999,A_TTN A_NGS-00018_____,613,0,0,,2967
4000,A_TTN A_NGS-00019_____,613,0,0,,2968
4001,A_TTN A_NGS-00052_____,613,0,0,,2969
4002,A_TTN A_NGS-00053_____,613,0,0,,2970
4003,A_TTN A_NGS-00054_____,613,0,0,,2971
4004,A_TTN A_NGS-00055_____,613,0,0,,2972
4005,A_TTN A_NGS-00056_____,613,0,0,,2973
4006,A_TTN A_NGS-00057_____,613,0,0,,2974
4007,A_TTN A_NGS-00058_____,613,0,0,,2975
4008,A_TTN A_NGS-00059_____,613,0,0,,2976
4009,A_TTN A_NGS-00060_____,613,0,0,,2977
4010,A_TTN A_NGS-00061_____,613,0,0,,2978
4011,A_TTN A_NGS-00064_____,613,0,0,,2979
4012,A_TTN A_NGS-00069_____,613,0,0,,2980
4013,A_TTN A_NGS-00070_____,613,0,0,,2981
4014,A_TTN A_NGS-00071_____,613,0,0,,2982
4015,A_TTN A_NGS-00108_____,613,0,0,,2983
4016,A_TTN A_NGS-00109_____,613,0,0,,2984
4017,A_TTN A_NGS-00146_____,613,0,0,,2985
4018,A_TTN A_NGS-00147_____,613,0,0,,2986
4019,A_TTN A_NGS-00148_____,613,0,0,,2987
4020,A_TTN A_NGS-00157_____,613,0,0,,2988
4021,A_TTN A_NGS-00158_____,613,0,0,,2989
4022,A_TTN A_NGS-0230______,613,0,0,,2990
4023,A_TTN A_NGS-0231______,613,0,0,,2991
4024,A_TTN A_NGS-0232______,613,0,0,,2992
4025,A_TTN A_NGS-0237______,613,0,0,,2993
4026,A_TTN A_NGS-0254______,613,0,0,,2994
4027,A_TTN A_NGS-0255______,613,0,0,,2995
4028,A_TTN A_NGS-0256______,613,0,0,,2996
4029,A_TTN A_NGS-0258______,613,0,0,,2997
4030,A_TTN A_NGS-0259______,613,0,0,,2998
4031,A_TTN A_NGS-0260______,613,0,0,,2999
4032,A_TTN A_NGS-0261______,613,0,0,,3000
4033,A_TTN A_NGS-0265______,613,0,0,,3001
4034,A_TTN A_NGS-0266______,613,0,0,,3002
4035,A_TTN A_NGS-0303______,613,0,0,,3003
4036,A_TTN A_NGS-0332______,613,0,0,,3004
4037,A_TTN A_NGS-0351______,613,0,0,,3005
4038,A_TTN A_NGS-0352______,613,0,0,,3006
4039,A_TTN A_NGS-0373______,613,0,0,,3007
4040,A_TTN A_NGS-0374______,613,0,0,,3008
4041,A_TTN A_NGS-0384______,613,0,0,,3009
4042,A_TTN A_NGS-0385______,613,0,0,,3010
4043,A_TTN A_NGS-0401______,613,0,0,,3011
4044,A_TTN A_NGS-0402______,613,0,0,,3012
4045,A_TTN A_NGS-0495______,613,0,0,,3013
4046,A_TTN A_NGS-0530______,613,0,0,,3014
4047,A_TTN A_NGS-0566______,613,0,0,,3015
4048,A_TTN A_NGS-0619______,613,0,0,,3016
4049,A_TTN A_NGS-0620______,613,0,0,,3017
4050,A_TTN A_NGS-0625______,613,0,0,,3018
4051,A_TTN A_NGS-0669______,613,0,0,,3019
4052,A_TTN A_NGS-0694______,613,0,0,,3020
4053,A_TTN A_NGS-0695______,613,0,0,,3021
4054,A_TTN A_NGS-0738______,613,0,0,,3022
4055,A_TTN A_NGS-0768______,613,0,0,,3023
4056,A_TTN A_NGS-0774______,613,0,0,,3024
4057,A_TTN A_NGS-0775______,613,0,0,,3025
4058,A_TTN A_NGS-0785______,613,0,0,,3026
4059,A_TTN A_NGS-0835______,613,0,0,,3027
4060,A_TTN A_NGS-0887______,613,0,0,,3028
4061,A_TTN A_NGS-0888______,613,0,0,,3029
4062,A_TTN A_NGS-1025______,613,0,0,,3030
4063,A_TTN A_NGS-1026______,613,0,0,,3031
4064,A_TTN A_NGS-1040______,613,0,0,,3032
4065,A_TTN A_NGS-1050______,613,0,0,,3033
4066,A_TTN A_NGS-1051______,613,0,0,,3034
4067,A_TTN A_NGS-1067______,613,0,0,,3035
4068,A_TTN A_NGS-1087______,613,0,0,,3036
4069,A_TTN A_NGS-1108______,613,0,0,,3037
4070,A_TTN A_NGS-1146______,613,0,0,,3038
4071,A_TTN A_NGS-1147______,613,0,0,,3039
4072,A_TTN A_NGS-1205______,613,0,0,,3040
4073,A_TTN A_NGS-1291______,613,0,0,,3041
4074,A_TTN A_NGS-1325______,613,0,0,,3042
4075,A_TTN A_NGS-1326______,613,0,0,,3043
4076,A_TTN A_NGS-1327______,613,0,0,,3044
4077,A_TTN A_NGS-1385______,613,0,0,,3045
4078,A_TTN A_NGS-1391______,613,0,0,,3046
4079,A_TTN A_NGS-1392______,613,0,0,,3047
4080,A_TTN A_NGS-1393______,613,0,0,,3048
4081,A_TTN A_NGS-1415______,613,0,0,,3049
4082,A_TTN A_NGS-1436______,613,0,0,,3050
4083,A_TTN A_NGS-1454______,613,0,0,,3051
4084,A_TTN A_NGS-1496______,613,0,0,,3052
4085,A_TTN A_NGS-1497______,613,0,0,,3053
4086,A_TTN A_NGS-1501______,613,0,0,,3054
4087,A_TTN A_NGS-1502______,613,0,0,,3055
4088,A_TTN A_NGS-1517______,613,0,0,,3056
4089,A_TTN A_NGS-1518______,613,0,0,,3057
4090,A_TTN A_NGS-1546______,613,0,0,,3058
4091,A_TTN A_NGS-1557______,613,0,0,,3059
4092,A_TTN A_NGS-1558______,613,0,0,,3060
4093,A_TTN A_NGS-1570______,613,0,0,,3061
4094,A_TTN A_NGS-1606______,613,0,0,,3062
4095,A_TTN A_NGS-1611______,613,0,0,,3063
4096,A_TTN A_NGS-1612______,613,0,0,,3064
4097,A_TTN A_NGS-1613______,613,0,0,,3065
4098,A_TTN A_NGS-1614______,613,0,0,,3066
4099,A_TTN A_NGS-1619______,613,0,0,,3067
4100,A_TTN A_NGS-1695______,613,0,0,,3068
4101,A_TTN A_NGS-1839______,613,0,0,,3069
4102,A_TTN A_NGS-1875______,613,0,0,,3070
4103,A_TTN A_NGS-1916______,613,0,0,,3071
4104,A_TTN A_NGS-1931______,613,0,0,,3072
4105,A_TTN A_NGS-2012______,613,0,0,,3073
4106,A_TTN A_NGS-2023______,613,0,0,,3074
4107,A_TTN A_NGS-2044______,613,0,0,,3075
4108,A_TTN A_NGS-2070______,613,0,0,,3076
4109,A_TTN A_NGS-2094______,613,0,0,,3077
4110,A_TTN A_NGS-2106______,613,0,0,,3078
4111,A_TTN A_NGS-2107______,613,0,0,,3079
4112,A_TTN A_NGS-2161______,613,0,0,,3080
4113,A_TTN A_NGS-2185______,613,0,0,,3081
4114,A_TTN A_NGS-2186______,613,0,0,,3082
4115,A_TTN A_NGS-2197______,613,0,0,,3083
4116,A_TTN A_NGS-2200______,613,0,0,,3084
4117,A_TTN A_NGS-2201______,613,0,0,,3085
4118,A_TTN A_NGS-2202______,613,0,0,,3086
4119,A_TTN A_NGS-2249______,613,0,0,,3087
4120,A_TTN A_NGS-2250______,613,0,0,,3088
4121,A_TTN A_NGS-2278______,613,0,0,,3089
4122,A_TTN A_NGS-2282______,613,0,0,,3090
4123,A_TTN A_NGS-2283______,613,0,0,,3091
4124,A_TTN A_NGS-2312______,613,0,0,,3092
4125,A_TTN A_NGS-2314______,613,0,0,,3093
4126,A_TTN A_NGS-2321______,613,0,0,,3094
4127,A_TTN A_NGS-2344______,613,0,0,,3095
4128,A_TTN A_NGS-2371______,613,0,0,,3096
4129,A_TTN A_NGS-2380______,613,0,0,,3097
4130,A_TTN A_NGS-2409______,613,0,0,,3098
4131,A_TTN A_NGS-2410______,613,0,0,,3099
4132,A_TTN A_NGS-2496______,613,0,0,,3100
4133,A_TTN A_NGS-2497______,613,0,0,,3101
4134,A_TTN A_NGS-2503______,613,0,0,,3102
4135,A_TTN A_NGS-2504______,613,0,0,,3103
4136,A_TTN A_NGS-2505______,613,0,0,,3104
4137,A_TTN A_NGS-2506______,613,0,0,,3105
4138,A_TTN A_NGS-2542______,613,0,0,,3106
4139,A_TTN A_NGS-2582______,613,0,0,,3107
4140,A_TTN A_NGS-2605______,613,0,0,,3108
4141,A_TTN A_NGS-2625______,613,0,0,,3109
4142,A_TTN A_NGS-2629______,613,0,0,,3110
4143,A_TTN A_NGS-2698______,613,0,0,,3111
4144,A_TTN A_NGS-2710______,613,0,0,,3112
4145,A_TTN A_NGS-2875______,613,0,0,,3113
4146,A_TTN A_NGS-2883______,613,0,0,,3114
4147,A_TTN A_NGS-2914______,613,0,0,,3115
4148,A_TTN A_NGS-2970______,613,0,0,,3116
4149,A_TTN A_NGS-2993______,613,0,0,,3117
4150,A_TTN A_NGS-3124______,613,0,0,,3118
4151,B_TTN-113-119,613,1,1,113-119,4834
4152,B_TTN B_NGS-00016_____,613,0,1,,4688
4153,B_TTN B_NGS-00017_____,613,0,1,,4689
4154,B_TTN B_NGS-00018_____,613,0,1,,4690
4155,B_TTN B_NGS-00019_____,613,0,1,,4691
4156,B_TTN B_NGS-00055_____,613,0,1,,4692
4157,B_TTN B_NGS-00056_____,613,0,1,,4693
4158,B_TTN B_NGS-00057_____,613,0,1,,4694
4159,B_TTN B_NGS-00058_____,613,0,1,,4695
4160,B_TTN B_NGS-00059_____,613,0,1,,4696
4161,B_TTN B_NGS-00060_____,613,0,1,,4697
4162,B_TTN B_NGS-00061_____,613,0,1,,4698
4163,B_TTN B_NGS-0009______,613,0,1,,4699
4164,B_TTN B_NGS-0010______,613,0,1,,4702
4165,B_TTN B_NGS-00108_____,613,0,1,,4700
4166,B_TTN B_NGS-00109_____,613,0,1,,4701
4167,B_TTN B_NGS-0011______,613,0,1,,4703
4168,B_TTN B_NGS-00146_____,613,0,1,,4704
4169,B_TTN B_NGS-00147_____,613,0,1,,4705
4170,B_TTN B_NGS-00148_____,613,0,1,,4706
4171,B_TTN B_NGS-00157_____,613,0,1,,4707
4172,B_TTN B_NGS-00158_____,613,0,1,,4708
4173,B_TTN B_NGS-0052______,613,0,1,,4709
4174,B_TTN B_NGS-0232______,613,0,1,,4710
4175,B_TTN B_NGS-0237______,613,0,1,,4711
4176,B_TTN B_NGS-0254______,613,0,1,,4712
4177,B_TTN B_NGS-0255______,613,0,1,,4713
4178,B_TTN B_NGS-0256______,613,0,1,,4714
4179,B_TTN B_NGS-0259______,613,0,1,,4715
4180,B_TTN B_NGS-0261______,613,0,1,,4716
4181,B_TTN B_NGS-0265______,613,0,1,,4717
4182,B_TTN B_NGS-0266______,613,0,1,,4718
4183,B_TTN B_NGS-0303______,613,0,1,,4719
4184,B_TTN B_NGS-0332______,613,0,1,,4720
4185,B_TTN B_NGS-0351______,613,0,1,,4721
4186,B_TTN B_NGS-0352______,613,0,1,,4722
4187,B_TTN B_NGS-0373______,613,0,1,,4723
4188,B_TTN B_NGS-0374______,613,0,1,,4724
4189,B_TTN B_NGS-0384______,613,0,1,,4725
4190,B_TTN B_NGS-0385______,613,0,1,,4726
4191,B_TTN B_NGS-0401______,613,0,1,,4727
4192,B_TTN B_NGS-0402______,613,0,1,,4728
4193,B_TTN B_NGS-0495______,613,0,1,,4729
4194,B_TTN B_NGS-0530______,613,0,1,,4730
4195,B_TTN B_NGS-0566______,613,0,1,,4731
4196,B_TTN B_NGS-0619______,613,0,1,,4732
4197,B_TTN B_NGS-0620______,613,0,1,,4733
4198,B_TTN B_NGS-0625______,613,0,1,,4734
4199,B_TTN B_NGS-0669______,613,0,1,,4735
4200,B_TTN B_NGS-0694______,613,0,1,,4736
4201,B_TTN B_NGS-0695______,613,0,1,,4737
4202,B_TTN B_NGS-0738______,613,0,1,,4738
4203,B_TTN B_NGS-0768______,613,0,1,,4739
4204,B_TTN B_NGS-0774______,613,0,1,,4740
4205,B_TTN B_NGS-0775______,613,0,1,,4741
4206,B_TTN B_NGS-0785______,613,0,1,,4742
4207,B_TTN B_NGS-0835______,613,0,1,,4743
4208,B_TTN B_NGS-0887______,613,0,1,,4744
4209,B_TTN B_NGS-0888______,613,0,1,,4745
4210,B_TTN B_NGS-1025______,613,0,1,,4746
4211,B_TTN B_NGS-1026______,613,0,1,,4747
4212,B_TTN B_NGS-1040______,613,0,1,,4748
4213,B_TTN B_NGS-1050______,613,0,1,,4749
4214,B_TTN B_NGS-1051______,613,0,1,,4750
4215,B_TTN B_NGS-1067______,613,0,1,,4751
4216,B_TTN B_NGS-1087______,613,0,1,,4752
4217,B_TTN B_NGS-1108______,613,0,1,,4753
4218,B_TTN B_NGS-1146______,613,0,1,,4754
4219,B_TTN B_NGS-1147______,613,0,1,,4755
4220,B_TTN B_NGS-1205______,613,0,1,,4756
4221,B_TTN B_NGS-1291______,613,0,1,,4757
4222,B_TTN B_NGS-1325______,613,0,1,,4758
4223,B_TTN B_NGS-1326______,613,0,1,,4759
4224,B_TTN B_NGS-1327______,613,0,1,,4760
4225,B_TTN B_NGS-1385______,613,0,1,,4761
4226,B_TTN B_NGS-1391______,613,0,1,,4762
4227,B_TTN B_NGS-1392______,613,0,1,,4763
4228,B_TTN B_NGS-1393______,613,0,1,,4764
4229,B_TTN B_NGS-1415______,613,0,1,,4765
4230,B_TTN B_NGS-1436______,613,0,1,,4766
4231,B_TTN B_NGS-1454______,613,0,1,,4767
4232,B_TTN B_NGS-1496______,613,0,1,,4768
4233,B_TTN B_NGS-1497______,613,0,1,,4769
4234,B_TTN B_NGS-1501______,613,0,1,,4770
4235,B_TTN B_NGS-1502______,613,0,1,,4771
4236,B_TTN B_NGS-1517______,613,0,1,,4772
4237,B_TTN B_NGS-1518______,613,0,1,,4773
4238,B_TTN B_NGS-1546______,613,0,1,,4774
4239,B_TTN B_NGS-1557______,613,0,1,,4775
4240,B_TTN B_NGS-1558______,613,0,1,,4776
4241,B_TTN B_NGS-1570______,613,0,1,,4777
4242,B_TTN B_NGS-1606______,613,0,1,,4778
4243,B_TTN B_NGS-1611______,613,0,1,,4779
4244,B_TTN B_NGS-1612______,613,0,1,,4780
4245,B_TTN B_NGS-1613______,613,0,1,,4781
4246,B_TTN B_NGS-1614______,613,0,1,,4782
4247,B_TTN B_NGS-1619______,613,0,1,,4783
4248,B_TTN B_NGS-1695______,613,0,1,,4784
4249,B_TTN B_NGS-1839______,613,0,1,,4785
4250,B_TTN B_NGS-1875______,613,0,1,,4786
4251,B_TTN B_NGS-1916______,613,0,1,,4787
4252,B_TTN B_NGS-1931______,613,0,1,,4788
4253,B_TTN B_NGS-2012______,613,0,1,,4789
4254,B_TTN B_NGS-2023______,613,0,1,,4790
4255,B_TTN B_NGS-2044______,613,0,1,,4791
4256,B_TTN B_NGS-2094______,613,0,1,,4792
4257,B_TTN B_NGS-2106______,613,0,1,,4793
4258,B_TTN B_NGS-2107______,613,0,1,,4794
4259,B_TTN B_NGS-2161______,613,0,1,,4795
4260,B_TTN B_NGS-2185______,613,0,1,,4796
4261,B_TTN B_NGS-2186______,613,0,1,,4797
4262,B_TTN B_NGS-2197______,613,0,1,,4798
4263,B_TTN B_NGS-2200______,613,0,1,,4799
4264,B_TTN B_NGS-2201______,613,0,1,,4800
4265,B_TTN B_NGS-2202______,613,0,1,,4801
4266,B_TTN B_NGS-2249______,613,0,1,,4802
4267,B_TTN B_NGS-2250______,613,0,1,,4803
4268,B_TTN B_NGS-2278______,613,0,1,,4804
4269,B_TTN B_NGS-2282______,613,0,1,,4805
4270,B_TTN B_NGS-2283______,613,0,1,,4806
4271,B_TTN B_NGS-2312______,613,0,1,,4807
4272,B_TTN B_NGS-2314______,613,0,1,,4808
4273,B_TTN B_NGS-2321______,613,0,1,,4809
4274,B_TTN B_NGS-2344______,613,0,1,,4810
4275,B_TTN B_NGS-2371______,613,0,1,,4811
4276,B_TTN B_NGS-2380______,613,0,1,,4812
4277,B_TTN B_NGS-2409______,613,0,1,,4813
4278,B_TTN B_NGS-2410______,613,0,1,,4814
4279,B_TTN B_NGS-2496______,613,0,1,,4815
4280,B_TTN B_NGS-2497______,613,0,1,,4816
4281,B_TTN B_NGS-2503______,613,0,1,,4817
4282,B_TTN B_NGS-2504______,613,0,1,,4818
4283,B_TTN B_NGS-2505______,613,0,1,,4819
4284,B_TTN B_NGS-2506______,613,0,1,,4820
4285,B_TTN B_NGS-2542______,613,0,1,,4821
4286,B_TTN B_NGS-2582______,613,0,1,,4822
4287,B_TTN B_NGS-2605______,613,0,1,,4823
4288,B_TTN B_NGS-2625______,613,0,1,,4824
4289,B_TTN B_NGS-2629______,613,0,1,,4825
4290,B_TTN B_NGS-2698______,613,0,1,,4826
4291,B_TTN B_NGS-2710______,613,0,1,,4827
4292,B_TTN B_NGS-2875______,613,0,1,,4828
4293,B_TTN B_NGS-2883______,613,0,1,,4829
4294,B_TTN B_NGS-2914______,613,0,1,,4830
4295,B_TTN B_NGS-2970______,613,0,1,,4831
4296,B_TTN B_NGS-2993______,613,0,1,,4832
4297,B_TTN B_NGS-3124______,613,0,1,,4833
4298,O_TTN-02,613,2,3,2,5022
4299,O_TTN-122,613,2,3,122,5023
4300,O_TTN-154,613,2,3,154,5024
4301,O_TTN-176,613,2,3,176,5025
4302,O_TTN-211,613,2,3,211,5026
4303,O_TTN-249,613,2,3,249,5027
4304,O_TTN-276,613,2,3,276,5028
4305,O_TTN-277,613,2,3,277,5029
4306,O_TTN-289,613,2,3,289,5030
4307,O_TTN-30,613,2,3,30,5031
4308,O_TTN-313,613,2,3,313,5032
4309,O_TTN-60,613,2,3,60,5033
4310,A_TTPA A_NGS-2500______,614,0,0,,3122
4311,A_TTR-01,615,1,0,1,3123
4312,A_TTR-02,615,1,0,2,3124
4313,A_TTR-03,615,1,0,3,3125
4314,A_TTR-04,615,1,0,4,3126
4315,B_TTR-01,615,1,1,1,4835
4316,B_TTR-02,615,1,1,2,4836
4317,B_TTR-03,615,1,1,3,4837
4318,B_TTR-04,615,1,1,4,4838
4319,A_TUBA1A A_NGS-1641______,616,0,0,,3127
4320,B_TUBA1A B_NGS-1641______,616,0,1,,4839
4321,A_TUBB A_NGS-1375______,617,0,0,,3128
4322,A_TUBB A_NGS-2573______,617,0,0,,3129
4323,B_TUBB B_NGS-1375______,617,0,1,,4840
4324,B_TUBB B_NGS-2573______,617,0,1,,4841
4325,A_TUBB1-01,618,1,0,1,3130
4326,A_TUBB1-02,618,1,0,2,3131
4327,A_TUBB1-03A,618,1,0,03A,3132
4328,A_TUBB4A A_NGS-1018______,619,0,0,,3133
4329,A_TUBB4A A_NGS-2043______,619,0,0,,3134
4330,A_TUBB4A A_NGS-2401______,619,0,0,,3135
4331,A_TULP1 A_NGS-00051_____,620,0,0,,3136
